"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"18-Jul-2025","EQ","1,484.80","1,484.80","1,469.10","1,476.40","1,476.00","1,476.00","1,475.20","3,211.70","1,114.85","1,02,96,318","15,18,91,04,342.00","2,22,241"
"17-Jul-2025","EQ","1,487.40","1,489.60","1,473.90","1,485.60","1,478.70","1,476.40","1,479.78","3,211.70","1,114.85","1,18,54,613","17,54,22,05,685.80","1,89,733"
"16-Jul-2025","EQ","1,473.00","1,491.00","1,471.50","1,485.40","1,486.20","1,485.60","1,481.43","3,211.70","1,114.85","1,04,09,983","15,42,16,36,574.60","1,91,598"
"15-Jul-2025","EQ","1,486.20","1,496.50","1,482.40","1,483.70","1,488.50","1,485.40","1,487.92","3,211.70","1,114.85","81,32,454","12,10,04,48,372.90","1,73,756"
"14-Jul-2025","EQ","1,492.20","1,500.00","1,479.10","1,495.20","1,486.40","1,483.70","1,487.76","3,211.70","1,114.85","1,03,11,846","15,34,15,29,534.70","1,86,122"
"11-Jul-2025","EQ","1,512.00","1,515.00","1,490.30","1,517.20","1,495.00","1,495.20","1,496.06","3,217.60","1,114.85","72,34,991","10,82,39,82,872.20","1,78,490"
"10-Jul-2025","EQ","1,519.70","1,524.70","1,507.50","1,519.00","1,515.20","1,517.20","1,516.20","3,217.60","1,114.85","1,00,47,129","15,23,34,58,376.40","2,89,035"
"09-Jul-2025","EQ","1,536.70","1,551.00","1,510.10","1,537.60","1,520.50","1,519.00","1,532.97","3,217.60","1,114.85","88,70,660","13,59,84,41,338.60","2,54,524"
"08-Jul-2025","EQ","1,536.00","1,544.90","1,530.20","1,541.50","1,538.00","1,537.60","1,536.23","3,217.60","1,114.85","71,71,261","11,01,66,84,351.60","1,91,265"
"07-Jul-2025","EQ","1,526.60","1,544.80","1,525.00","1,527.30","1,540.50","1,541.50","1,539.06","3,217.60","1,114.85","72,51,074","11,15,98,58,745.50","2,05,134"
"04-Jul-2025","EQ","1,524.00","1,530.00","1,517.20","1,517.80","1,528.10","1,527.30","1,523.57","3,217.60","1,114.85","66,03,501","10,06,09,08,691.00","1,67,255"
"03-Jul-2025","EQ","1,520.80","1,531.90","1,513.00","1,518.80","1,515.00","1,517.80","1,520.57","3,217.60","1,114.85","1,12,83,291","17,15,69,79,936.80","2,58,008"
"02-Jul-2025","EQ","1,528.40","1,530.00","1,508.70","1,528.40","1,517.10","1,518.80","1,518.29","3,217.60","1,114.85","63,61,002","9,65,78,44,399.40","1,83,873"
"01-Jul-2025","EQ","1,500.60","1,531.40","1,500.10","1,500.60","1,526.80","1,528.40","1,522.95","3,217.60","1,114.85","1,03,68,523","15,79,07,50,945.40","2,32,573"
"30-Jun-2025","EQ","1,513.80","1,524.80","1,496.00","1,515.40","1,499.90","1,500.60","1,509.28","3,217.60","1,114.85","84,09,527","12,69,23,29,820.10","2,42,195"
"27-Jun-2025","EQ","1,499.40","1,522.00","1,496.90","1,495.30","1,514.00","1,515.40","1,511.99","3,217.60","1,114.85","1,11,17,052","16,80,89,08,375.40","2,69,877"
"26-Jun-2025","EQ","1,469.10","1,498.80","1,465.10","1,467.30","1,495.30","1,495.30","1,488.16","3,217.60","1,114.85","1,46,57,893","21,81,33,25,246.10","2,47,215"
"25-Jun-2025","EQ","1,464.00","1,472.40","1,460.50","1,450.80","1,467.60","1,467.30","1,467.46","3,217.60","1,114.85","75,25,851","11,04,38,61,535.40","1,97,720"
"24-Jun-2025","EQ","1,465.00","1,475.00","1,443.10","1,456.80","1,456.80","1,450.80","1,456.68","3,217.60","1,114.85","1,64,02,744","23,89,35,22,923.20","2,84,313"
"23-Jun-2025","EQ","1,453.00","1,463.80","1,442.00","1,466.20","1,456.00","1,456.80","1,453.48","3,217.60","1,114.85","59,89,078","8,70,50,05,211.50","2,26,309"
"20-Jun-2025","EQ","1,431.00","1,471.00","1,428.10","1,433.30","1,464.10","1,466.20","1,462.68","3,217.60","1,114.85","2,90,10,635","42,43,33,00,495.60","2,76,278"
"19-Jun-2025","EQ","1,430.10","1,439.90","1,425.70","1,430.10","1,428.00","1,433.30","1,433.80","3,217.60","1,114.85","1,00,07,230","14,34,83,70,217.60","1,79,473"
"18-Jun-2025","EQ","1,430.00","1,442.80","1,425.70","1,431.20","1,429.70","1,430.10","1,431.31","3,217.60","1,114.85","66,81,735","9,56,36,29,434.00","1,38,211"
"17-Jun-2025","EQ","1,448.00","1,448.00","1,425.80","1,437.80","1,430.00","1,431.20","1,432.15","3,217.60","1,114.85","1,03,66,599","14,84,65,17,402.40","1,91,173"
"16-Jun-2025","EQ","1,426.90","1,442.40","1,424.40","1,427.90","1,436.90","1,437.80","1,436.42","3,217.60","1,114.85","84,58,093","12,14,94,12,490.70","2,13,623"
"13-Jun-2025","EQ","1,424.00","1,435.50","1,414.30","1,441.60","1,427.50","1,427.90","1,423.95","3,217.60","1,114.85","97,57,276","13,89,39,05,321.30","2,02,256"
"12-Jun-2025","EQ","1,453.50","1,457.00","1,434.40","1,448.90","1,439.50","1,441.60","1,444.32","3,217.60","1,114.85","88,28,114","12,75,06,12,321.30","1,90,194"
"11-Jun-2025","EQ","1,445.80","1,468.60","1,443.10","1,438.50","1,448.00","1,448.90","1,456.11","3,217.60","1,114.85","81,95,700","11,93,38,50,942.70","1,84,593"
"10-Jun-2025","EQ","1,450.00","1,453.90","1,436.00","1,448.80","1,437.30","1,438.50","1,442.59","3,217.60","1,114.85","79,13,181","11,41,54,76,580.50","1,67,203"
"09-Jun-2025","EQ","1,457.00","1,457.50","1,445.30","1,443.50","1,447.20","1,448.80","1,449.95","3,217.60","1,114.85","78,85,125","11,43,30,33,631.80","1,59,916"
"06-Jun-2025","EQ","1,441.00","1,451.50","1,437.00","1,442.40","1,443.00","1,443.50","1,444.22","3,217.60","1,114.85","81,82,161","11,81,68,75,426.10","1,79,734"
"05-Jun-2025","EQ","1,428.00","1,454.70","1,423.60","1,423.50","1,442.70","1,442.40","1,442.72","3,217.60","1,114.85","1,37,16,817","19,78,94,68,217.00","3,04,069"
"04-Jun-2025","EQ","1,414.70","1,425.70","1,406.10","1,405.50","1,421.00","1,423.50","1,415.78","3,217.60","1,114.85","81,26,827","11,50,58,06,730.50","1,52,064"
"03-Jun-2025","EQ","1,422.30","1,426.50","1,403.40","1,413.70","1,405.40","1,405.50","1,412.34","3,217.60","1,114.85","1,12,52,626","15,89,25,72,174.10","2,30,110"
"02-Jun-2025","EQ","1,412.10","1,417.50","1,395.60","1,420.90","1,412.60","1,413.70","1,407.75","3,217.60","1,114.85","80,98,668","11,40,08,64,785.00","1,89,977"
"30-May-2025","EQ","1,418.00","1,430.60","1,409.70","1,417.80","1,417.90","1,420.90","1,419.89","3,217.60","1,114.85","1,37,88,484","19,57,81,54,095.00","1,55,127"
"29-May-2025","EQ","1,412.10","1,420.00","1,408.60","1,412.90","1,419.50","1,417.80","1,414.72","3,217.60","1,114.85","1,37,71,917","19,48,34,24,681.60","2,65,116"
"28-May-2025","EQ","1,420.10","1,422.60","1,410.70","1,422.10","1,412.80","1,412.90","1,414.99","3,217.60","1,114.85","59,44,611","8,41,15,75,745.50","1,69,185"
"27-May-2025","EQ","1,426.10","1,437.00","1,413.90","1,434.80","1,424.20","1,422.10","1,421.81","3,217.60","1,114.85","1,26,40,414","17,97,22,11,281.70","2,11,047"
"26-May-2025","EQ","1,432.00","1,441.00","1,425.10","1,426.80","1,435.90","1,434.80","1,437.16","3,217.60","1,114.85","48,42,944","6,96,01,05,851.40","1,71,837"
"23-May-2025","EQ","1,406.60","1,433.80","1,406.60","1,409.40","1,426.00","1,426.80","1,424.63","3,217.60","1,114.85","64,74,883","9,22,43,12,172.60","1,35,371"
"22-May-2025","EQ","1,421.20","1,423.80","1,396.90","1,429.20","1,411.50","1,409.40","1,406.85","3,217.60","1,114.85","1,21,34,466","17,07,14,02,011.90","2,28,031"
"21-May-2025","EQ","1,423.90","1,436.20","1,418.10","1,424.60","1,428.20","1,429.20","1,427.75","3,217.60","1,114.85","61,36,364","8,76,12,09,045.90","2,32,529"
"20-May-2025","EQ","1,438.20","1,445.00","1,421.80","1,440.80","1,424.50","1,424.60","1,429.91","3,217.60","1,114.85","1,12,70,560","16,11,59,06,328.30","1,82,531"
"19-May-2025","EQ","1,452.10","1,454.60","1,438.20","1,456.40","1,442.90","1,440.80","1,443.67","3,217.60","1,114.85","61,95,791","8,94,47,05,922.30","1,44,606"
"16-May-2025","EQ","1,453.20","1,461.00","1,447.30","1,454.20","1,454.80","1,456.40","1,455.16","3,217.60","1,114.85","90,36,695","13,14,97,97,875.40","1,96,322"
"15-May-2025","EQ","1,425.00","1,461.40","1,412.70","1,424.40","1,453.00","1,454.20","1,441.41","3,217.60","1,114.85","2,01,77,211","29,08,36,83,834.80","3,14,261"
"14-May-2025","EQ","1,420.00","1,429.90","1,415.50","1,415.70","1,425.20","1,424.40","1,423.31","3,217.60","1,114.85","55,70,160","7,92,80,45,614.70","1,45,014"
"13-May-2025","EQ","1,433.50","1,447.70","1,412.40","1,436.50","1,416.50","1,415.70","1,423.23","3,217.60","1,114.85","1,14,07,896","16,23,61,02,678.90","2,81,992"
"12-May-2025","EQ","1,400.00","1,439.00","1,400.00","1,377.20","1,436.90","1,436.50","1,426.35","3,217.60","1,114.85","1,06,74,081","15,22,49,70,250.50","3,10,602"
"09-May-2025","EQ","1,385.50","1,394.80","1,374.50","1,407.00","1,379.50","1,377.20","1,382.39","3,217.60","1,114.85","1,36,68,904","18,89,57,51,340.10","3,88,013"
"08-May-2025","EQ","1,404.10","1,420.80","1,398.00","1,406.00","1,398.00","1,407.00","1,410.51","3,217.60","1,114.85","1,61,06,175","22,71,78,78,064.30","2,31,342"
"07-May-2025","EQ","1,420.90","1,424.40","1,402.70","1,420.90","1,405.90","1,406.00","1,412.79","3,217.60","1,114.85","1,34,40,169","18,98,81,26,278.30","2,22,903"
"06-May-2025","EQ","1,431.00","1,432.00","1,410.60","1,431.30","1,418.00","1,420.90","1,419.01","3,217.60","1,114.85","1,40,84,117","19,98,55,59,677.40","2,26,761"
"05-May-2025","EQ","1,431.00","1,439.50","1,426.90","1,422.40","1,430.00","1,431.30","1,432.00","3,217.60","1,114.85","1,26,85,649","18,16,58,43,553.00","2,04,503"
"02-May-2025","EQ","1,414.00","1,426.70","1,409.10","1,405.00","1,422.50","1,422.40","1,419.65","3,217.60","1,114.85","1,75,35,402","24,89,41,40,200.00","3,78,385"
"30-Apr-2025","EQ","1,402.00","1,412.40","1,369.00","1,399.70","1,395.00","1,405.00","1,404.87","3,217.60","1,114.85","2,54,80,745","35,79,72,20,282.00","5,98,769"
"29-Apr-2025","EQ","1,371.00","1,410.90","1,370.00","1,368.80","1,398.90","1,399.70","1,395.77","3,217.60","1,114.85","3,25,38,970","45,41,70,61,104.50","6,80,195"
"28-Apr-2025","EQ","1,340.00","1,374.60","1,320.20","1,300.40","1,366.30","1,368.80","1,355.02","3,217.60","1,114.85","3,11,04,496","42,14,71,23,069.00","8,93,347"
"25-Apr-2025","EQ","1,303.50","1,325.20","1,288.10","1,301.60","1,301.00","1,300.40","1,303.30","3,217.60","1,114.85","1,44,31,012","18,80,79,07,514.70","3,07,093"
"24-Apr-2025","EQ","1,292.40","1,304.50","1,290.30","1,300.00","1,303.50","1,301.60","1,298.32","3,217.60","1,114.85","1,04,68,940","13,59,20,84,385.00","1,81,309"
"23-Apr-2025","EQ","1,297.00","1,306.00","1,285.40","1,291.20","1,297.00","1,300.00","1,297.08","3,217.60","1,114.85","1,04,80,888","13,59,45,97,555.00","2,32,149"
"22-Apr-2025","EQ","1,300.00","1,303.90","1,286.30","1,295.50","1,289.00","1,291.20","1,295.99","3,217.60","1,114.85","1,30,51,707","16,91,49,00,850.30","2,29,331"
"21-Apr-2025","EQ","1,270.00","1,300.90","1,267.00","1,274.50","1,295.20","1,295.50","1,291.47","3,217.60","1,114.85","1,04,29,964","13,46,99,49,890.00","2,57,857"
"17-Apr-2025","EQ","1,240.20","1,280.20","1,227.60","1,239.30","1,273.00","1,274.50","1,260.38","3,217.60","1,114.85","1,53,98,401","19,40,78,71,411.00","3,21,235"
"16-Apr-2025","EQ","1,234.10","1,240.90","1,229.00","1,240.10","1,238.00","1,239.30","1,235.61","3,217.60","1,114.85","82,48,464","10,19,18,64,641.70","1,64,065"
"15-Apr-2025","EQ","1,251.00","1,251.00","1,237.10","1,218.95","1,239.60","1,240.10","1,242.83","3,217.60","1,114.85","1,33,78,535","16,62,71,77,949.10","1,99,888"
"11-Apr-2025","EQ","1,195.15","1,222.65","1,195.15","1,185.35","1,220.00","1,218.95","1,214.05","3,217.60","1,114.85","1,12,24,242","13,62,68,31,085.65","1,87,059"
"09-Apr-2025","EQ","1,169.50","1,189.80","1,168.00","1,182.20","1,187.50","1,185.35","1,183.08","3,217.60","1,114.85","1,02,23,104","12,09,47,49,463.20","1,93,325"
"08-Apr-2025","EQ","1,172.00","1,196.60","1,163.30","1,165.70","1,181.05","1,182.20","1,179.50","3,217.60","1,114.85","1,95,55,040","23,06,52,09,423.00","3,14,171"
"07-Apr-2025","EQ","1,132.20","1,171.25","1,114.85","1,204.70","1,171.25","1,165.70","1,150.54","3,217.60","1,114.85","2,21,56,106","25,49,15,01,838.90","6,77,564"
"04-Apr-2025","EQ","1,241.10","1,245.45","1,193.15","1,248.70","1,205.90","1,204.70","1,206.62","3,217.60","1,156.00","1,79,08,652","21,60,89,77,995.10","5,42,347"
"03-Apr-2025","EQ","1,233.05","1,251.80","1,233.05","1,251.15","1,248.50","1,248.70","1,246.31","3,217.60","1,156.00","74,34,366","9,26,55,30,670.85","1,46,316"
"02-Apr-2025","EQ","1,247.55","1,255.55","1,243.90","1,252.60","1,252.00","1,251.15","1,251.04","3,217.60","1,156.00","1,01,42,590","12,68,88,02,512.15","1,77,979"
"01-Apr-2025","EQ","1,264.60","1,277.90","1,249.30","1,275.10","1,254.00","1,252.60","1,260.72","3,217.60","1,156.00","1,20,99,648","15,25,42,61,046.80","2,60,862"
"28-Mar-2025","EQ","1,280.00","1,295.75","1,269.00","1,278.20","1,274.00","1,275.10","1,278.15","3,217.60","1,156.00","1,81,47,129","23,19,47,74,030.90","2,65,113"
"27-Mar-2025","EQ","1,278.15","1,285.00","1,271.30","1,273.05","1,280.00","1,278.20","1,278.90","3,217.60","1,156.00","1,50,28,056","19,21,93,99,902.90","2,24,828"
"26-Mar-2025","EQ","1,291.00","1,293.80","1,268.75","1,285.45","1,270.90","1,273.05","1,279.04","3,217.60","1,156.00","1,20,74,747","15,44,40,62,345.35","2,92,138"
"25-Mar-2025","EQ","1,307.70","1,307.70","1,282.60","1,302.10","1,285.25","1,285.45","1,290.63","3,217.60","1,156.00","1,37,13,899","17,69,95,68,389.85","2,71,251"
"24-Mar-2025","EQ","1,291.00","1,306.00","1,284.25","1,276.35","1,302.65","1,302.10","1,297.38","3,217.60","1,156.00","2,02,99,319","26,33,59,01,171.15","3,47,056"
"21-Mar-2025","EQ","1,275.00","1,281.00","1,270.10","1,269.15","1,277.50","1,276.35","1,276.34","3,217.60","1,156.00","2,17,80,769","27,79,96,53,516.40","2,30,001"
"20-Mar-2025","EQ","1,251.85","1,273.00","1,250.05","1,247.15","1,268.20","1,269.15","1,262.54","3,217.60","1,156.00","1,59,71,477","20,16,45,61,988.35","2,19,527"
"19-Mar-2025","EQ","1,241.05","1,253.25","1,238.80","1,238.80","1,248.00","1,247.15","1,247.22","3,217.60","1,156.00","1,61,62,399","20,15,80,06,340.60","2,17,782"
"18-Mar-2025","EQ","1,244.70","1,248.35","1,235.00","1,238.85","1,239.95","1,238.80","1,238.98","3,217.60","1,156.00","1,57,45,877","19,50,88,93,454.65","3,12,315"
"17-Mar-2025","EQ","1,242.15","1,257.40","1,233.10","1,247.90","1,241.55","1,238.85","1,239.76","3,217.60","1,156.00","1,66,40,952","20,63,08,43,725.15","2,69,824"
"13-Mar-2025","EQ","1,260.05","1,264.15","1,243.85","1,257.05","1,246.65","1,247.90","1,254.23","3,217.60","1,156.00","95,05,270","11,92,17,66,653.80","1,94,588"
"12-Mar-2025","EQ","1,258.00","1,263.00","1,244.00","1,247.30","1,255.95","1,257.05","1,252.97","3,217.60","1,156.00","1,19,77,555","15,00,75,14,668.90","1,61,536"
"11-Mar-2025","EQ","1,240.00","1,249.50","1,229.75","1,238.40","1,247.25","1,247.30","1,241.71","3,217.60","1,156.00","1,00,89,838","12,52,86,23,904.20","1,55,065"
"10-Mar-2025","EQ","1,245.00","1,258.00","1,235.40","1,249.80","1,237.70","1,238.40","1,245.85","3,217.60","1,156.00","1,19,31,051","14,86,43,40,065.65","2,88,299"
"07-Mar-2025","EQ","1,216.00","1,254.80","1,212.00","1,209.60","1,246.40","1,249.80","1,243.95","3,217.60","1,156.00","1,64,74,965","20,49,40,65,096.80","4,24,924"
"06-Mar-2025","EQ","1,197.00","1,213.95","1,185.15","1,175.60","1,211.50","1,209.60","1,199.05","3,217.60","1,156.00","1,44,68,014","17,34,79,17,723.20","2,50,467"
"05-Mar-2025","EQ","1,161.00","1,183.00","1,157.00","1,161.90","1,177.15","1,175.60","1,173.40","3,217.60","1,156.00","86,64,095","10,16,64,51,492.55","1,96,774"
"04-Mar-2025","EQ","1,162.20","1,174.00","1,159.55","1,171.25","1,160.45","1,161.90","1,164.92","3,217.60","1,156.00","1,13,77,373","13,25,37,11,939.15","2,75,459"
"03-Mar-2025","EQ","1,204.00","1,206.45","1,156.00","1,200.10","1,174.00","1,171.25","1,168.57","3,217.60","1,156.00","1,79,44,938","20,96,99,45,818.55","6,82,013"
"28-Feb-2025","EQ","1,202.00","1,217.35","1,193.30","1,207.10","1,198.00","1,200.10","1,205.62","3,217.60","1,193.30","2,30,07,298","27,73,81,25,737.60","3,55,378"
"27-Feb-2025","EQ","1,212.80","1,215.00","1,200.65","1,204.00","1,208.00","1,207.10","1,206.31","3,217.60","1,193.35","1,15,09,215","13,88,36,37,029.45","2,36,188"
"25-Feb-2025","EQ","1,211.00","1,221.00","1,201.50","1,214.55","1,202.00","1,204.00","1,209.60","3,217.60","1,193.35","1,15,52,182","13,97,34,92,939.80","2,13,192"
"24-Feb-2025","EQ","1,216.55","1,223.25","1,210.50","1,228.15","1,215.00","1,214.55","1,215.90","3,217.60","1,193.35","71,72,498","8,72,10,21,715.35","2,00,264"
"21-Feb-2025","EQ","1,228.70","1,240.00","1,222.15","1,233.00","1,226.90","1,228.15","1,231.37","3,217.60","1,193.35","69,04,025","8,50,13,82,497.70","2,13,824"
"20-Feb-2025","EQ","1,223.95","1,239.35","1,222.00","1,227.45","1,232.00","1,233.00","1,233.94","3,217.60","1,193.35","77,95,582","9,61,92,77,166.50","1,62,561"
"19-Feb-2025","EQ","1,219.50","1,232.75","1,217.55","1,225.40","1,226.30","1,227.45","1,226.67","3,217.60","1,193.35","62,17,338","7,62,66,01,753.25","1,78,165"
"18-Feb-2025","EQ","1,224.85","1,229.90","1,216.10","1,224.90","1,223.95","1,225.40","1,223.94","3,217.60","1,193.35","66,73,250","8,16,76,61,853.95","1,81,273"
"17-Feb-2025","EQ","1,211.10","1,227.50","1,204.50","1,217.25","1,225.45","1,224.90","1,219.62","3,217.60","1,193.35","81,66,683","9,96,02,41,446.85","2,20,670"
"14-Feb-2025","EQ","1,219.00","1,224.00","1,205.45","1,216.10","1,214.75","1,217.25","1,215.10","3,217.60","1,193.35","1,02,98,145","12,51,32,77,266.75","2,02,314"
"13-Feb-2025","EQ","1,217.05","1,228.00","1,212.00","1,216.55","1,216.20","1,216.10","1,219.60","3,217.60","1,193.35","85,11,216","10,38,02,76,762.25","2,66,249"
"12-Feb-2025","EQ","1,219.45","1,226.90","1,193.35","1,234.85","1,217.05","1,216.55","1,211.39","3,217.60","1,193.35","2,11,31,654","25,59,86,19,531.25","4,04,276"
"11-Feb-2025","EQ","1,264.55","1,264.55","1,230.10","1,253.65","1,237.55","1,234.85","1,244.26","3,217.60","1,201.50","88,59,714","11,02,37,57,522.95","2,40,683"
"10-Feb-2025","EQ","1,264.50","1,266.50","1,245.55","1,266.70","1,254.65","1,253.65","1,251.52","3,217.60","1,201.50","69,70,972","8,72,42,86,360.55","1,73,316"
"07-Feb-2025","EQ","1,276.15","1,283.70","1,262.00","1,281.55","1,266.50","1,266.70","1,270.98","3,217.60","1,201.50","87,64,283","11,13,92,40,963.05","1,74,531"
"06-Feb-2025","EQ","1,273.70","1,288.00","1,270.35","1,278.20","1,283.00","1,281.55","1,279.27","3,217.60","1,201.50","99,56,001","12,73,63,85,821.45","2,17,888"
"05-Feb-2025","EQ","1,282.65","1,290.50","1,276.70","1,285.20","1,278.50","1,278.20","1,281.97","3,217.60","1,201.50","1,01,12,028","12,96,33,36,513.05","2,19,550"
"04-Feb-2025","EQ","1,248.05","1,288.80","1,246.60","1,245.90","1,282.90","1,285.20","1,273.65","3,217.60","1,201.50","1,66,91,069","21,25,84,96,964.75","3,23,415"
"03-Feb-2025","EQ","1,251.00","1,256.00","1,237.55","1,264.60","1,247.00","1,245.90","1,247.14","3,217.60","1,201.50","92,52,345","11,53,89,63,041.00","2,68,425"
"01-Feb-2025","EQ","1,265.10","1,270.55","1,241.00","1,265.10","1,264.00","1,264.60","1,260.42","3,217.60","1,201.50","71,18,453","8,97,22,48,877.35","1,43,258"
"31-Jan-2025","EQ","1,255.85","1,267.00","1,249.00","1,253.05","1,266.00","1,265.10","1,261.32","3,217.60","1,201.50","65,84,612","8,30,52,91,978.45","1,69,481"
"30-Jan-2025","EQ","1,235.55","1,257.00","1,232.40","1,235.50","1,253.15","1,253.05","1,249.15","3,217.60","1,201.50","92,69,259","11,57,86,93,152.95","2,27,871"
"29-Jan-2025","EQ","1,236.00","1,242.75","1,228.05","1,234.40","1,237.25","1,235.50","1,236.66","3,217.60","1,201.50","59,28,156","7,33,11,19,895.80","1,67,073"
"28-Jan-2025","EQ","1,238.00","1,244.75","1,218.50","1,229.35","1,235.00","1,234.40","1,232.65","3,217.60","1,201.50","1,05,68,025","13,02,66,73,067.35","2,86,863"
"27-Jan-2025","EQ","1,239.10","1,240.45","1,220.00","1,246.30","1,229.00","1,229.35","1,229.35","3,217.60","1,201.50","95,36,019","11,72,31,27,883.65","3,68,025"
"24-Jan-2025","EQ","1,266.00","1,273.00","1,243.50","1,263.65","1,244.45","1,246.30","1,252.27","3,217.60","1,201.50","1,42,35,970","17,82,72,72,395.00","2,63,461"
"23-Jan-2025","EQ","1,270.00","1,277.35","1,261.60","1,277.10","1,264.90","1,263.65","1,267.52","3,217.60","1,201.50","87,20,682","11,05,36,24,692.80","1,88,421"
"22-Jan-2025","EQ","1,278.30","1,282.90","1,268.70","1,273.70","1,278.00","1,277.10","1,276.09","3,217.60","1,201.50","1,02,73,590","13,11,00,04,094.65","2,39,816"
"21-Jan-2025","EQ","1,310.50","1,313.00","1,270.20","1,305.45","1,277.60","1,273.70","1,284.79","3,217.60","1,201.50","1,45,62,976","18,71,03,66,859.10","3,25,783"
